ID du problème,Description,État,Gravité,Estimation en points (story point),Chemin d’accès du projet,Genre d’emplacement,Chemin,Ligne,Colonne,ID d‘incident,Lien d'aide,Nom de l'assembly,Version de l'assembly,Clé publique d’assemblée,Extrait
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,162,8,M:System.Windows.GridLength.#ctor(System.Double),,,,,EditorRow.Height = isEnabled             ? new GridLength(ViewModel.EditorHeight)             : new GridLength(UiLayoutConstants.CollapsedHeight);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,162,8,T:System.Windows.GridLength,,,,,EditorRow.Height = isEnabled             ? new GridLength(ViewModel.EditorHeight)             : new GridLength(UiLayoutConstants.CollapsedHeight);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,162,8,M:System.Windows.GridLength.#ctor(System.Double),,,,,EditorRow.Height = isEnabled             ? new GridLength(ViewModel.EditorHeight)             : new GridLength(UiLayoutConstants.CollapsedHeight);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,162,8,T:System.Windows.Controls.RowDefinition,,,,,EditorRow.Height = isEnabled             ? new GridLength(ViewModel.EditorHeight)             : new GridLength(UiLayoutConstants.CollapsedHeight);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,162,8,T:System.Windows.GridLength,,,,,EditorRow.Height = isEnabled             ? new GridLength(ViewModel.EditorHeight)             : new GridLength(UiLayoutConstants.CollapsedHeight);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,162,8,P:System.Windows.Controls.RowDefinition.Height,,,,,EditorRow.Height = isEnabled             ? new GridLength(ViewModel.EditorHeight)             : new GridLength(UiLayoutConstants.CollapsedHeight);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,161,8,T:System.Windows.Visibility,,,,,EditorSplitter.Visibility = isEnabled ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,161,8,T:System.Windows.Visibility,,,,,EditorSplitter.Visibility = isEnabled ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,161,8,F:System.Windows.Visibility.Collapsed,,,,,EditorSplitter.Visibility = isEnabled ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,161,8,T:System.Windows.Visibility,,,,,EditorSplitter.Visibility = isEnabled ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,161,8,T:System.Windows.Visibility,,,,,EditorSplitter.Visibility = isEnabled ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,161,8,F:System.Windows.Visibility.Visible,,,,,EditorSplitter.Visibility = isEnabled ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,161,8,T:System.Windows.Controls.GridSplitter,,,,,EditorSplitter.Visibility = isEnabled ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,161,8,T:System.Windows.Visibility,,,,,EditorSplitter.Visibility = isEnabled ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,161,8,P:System.Windows.UIElement.Visibility,,,,,EditorSplitter.Visibility = isEnabled ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,160,8,T:System.Windows.Visibility,,,,,EditorPanel.Visibility = isEnabled ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,160,8,T:System.Windows.Visibility,,,,,EditorPanel.Visibility = isEnabled ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,160,8,F:System.Windows.Visibility.Collapsed,,,,,EditorPanel.Visibility = isEnabled ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,160,8,T:System.Windows.Visibility,,,,,EditorPanel.Visibility = isEnabled ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,160,8,T:System.Windows.Visibility,,,,,EditorPanel.Visibility = isEnabled ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,160,8,F:System.Windows.Visibility.Visible,,,,,EditorPanel.Visibility = isEnabled ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,160,8,T:System.Windows.Controls.Border,,,,,EditorPanel.Visibility = isEnabled ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,160,8,T:System.Windows.Visibility,,,,,EditorPanel.Visibility = isEnabled ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,160,8,P:System.Windows.UIElement.Visibility,,,,,EditorPanel.Visibility = isEnabled ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,91,33,T:System.Windows.Controls.TextBox,,,,,MarkdownEditor
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,91,33,M:System.Windows.UIElement.Focus,,,,,MarkdownEditor.Focus()
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,87,8,T:System.Windows.Controls.TextBox,,,,,MarkdownEditor.Focus();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,87,8,M:System.Windows.UIElement.Focus,,,,,MarkdownEditor.Focus();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,82,8,T:System.Windows.Controls.TextBox,,,,,"MarkdownEditor.SelectedText = string.Join(             DocumentConstants.LineFeedString,             editorText[firstLineStart..lastLineEnd]                 .Split(DocumentConstants.LineFeed)                 .Select(line => prefix + line));"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,82,8,P:System.Windows.Controls.TextBox.SelectedText,,,,,"MarkdownEditor.SelectedText = string.Join(             DocumentConstants.LineFeedString,             editorText[firstLineStart..lastLineEnd]                 .Split(DocumentConstants.LineFeed)                 .Select(line => prefix + line));"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,81,8,T:System.Windows.Controls.TextBox,,,,,"MarkdownEditor.Select(firstLineStart, lastLineEnd - firstLineStart);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,81,8,"M:System.Windows.Controls.TextBox.Select(System.Int32,System.Int32)",,,,,"MarkdownEditor.Select(firstLineStart, lastLineEnd - firstLineStart);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,70,8,T:System.Windows.Controls.TextBox,,,,,var editorText = MarkdownEditor.Text;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,70,8,P:System.Windows.Controls.TextBox.Text,,,,,var editorText = MarkdownEditor.Text;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,69,8,T:System.Windows.Controls.TextBox,,,,,var selectionEnd = selectionStart + MarkdownEditor.SelectionLength;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,69,8,P:System.Windows.Controls.TextBox.SelectionLength,,,,,var selectionEnd = selectionStart + MarkdownEditor.SelectionLength;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,68,8,T:System.Windows.Controls.TextBox,,,,,var selectionStart = MarkdownEditor.SelectionStart;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,68,8,P:System.Windows.Controls.TextBox.SelectionStart,,,,,var selectionStart = MarkdownEditor.SelectionStart;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,62,8,T:System.Windows.Controls.TextBox,,,,,MarkdownEditor.Focus();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,62,8,M:System.Windows.UIElement.Focus,,,,,MarkdownEditor.Focus();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,61,8,T:System.Windows.Controls.TextBox,,,,,MarkdownEditor.SelectionLength = replacement.Length;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,61,8,P:System.Windows.Controls.TextBox.SelectionLength,,,,,MarkdownEditor.SelectionLength = replacement.Length;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,60,8,T:System.Windows.Controls.TextBox,,,,,MarkdownEditor.SelectionStart = selectionStart + prefix.Length;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,60,8,P:System.Windows.Controls.TextBox.SelectionStart,,,,,MarkdownEditor.SelectionStart = selectionStart + prefix.Length;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,59,8,T:System.Windows.Controls.TextBox,,,,,"MarkdownEditor.SelectedText = string.Concat(prefix, replacement, suffix);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,59,8,P:System.Windows.Controls.TextBox.SelectedText,,,,,"MarkdownEditor.SelectedText = string.Concat(prefix, replacement, suffix);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,54,8,T:System.Windows.Controls.TextBox,,,,,var selectedText = MarkdownEditor.SelectedText;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,54,8,P:System.Windows.Controls.TextBox.SelectedText,,,,,var selectedText = MarkdownEditor.SelectedText;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,53,8,T:System.Windows.Controls.TextBox,,,,,var selectionStart = MarkdownEditor.SelectionStart;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,53,8,P:System.Windows.Controls.TextBox.SelectionStart,,,,,var selectionStart = MarkdownEditor.SelectionStart;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,41,8,P:System.Windows.FrameworkElement.DataContext,,,,,DataContext = viewModel;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,22,4,M:System.Windows.Window.#ctor,,,,,public MainWindow()     {         InitializeComponent();         ApplyTheme(ThemePalette.Dark);     }
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,22,4,M:System.Windows.Window.#ctor,,,,,public MainWindow()     {         InitializeComponent();         ApplyTheme(ThemePalette.Dark);     }
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,42,83,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,14,34,T:System.Windows.Window,,,,,Window
NuGet.0005,Le package NuGet est déconseillé,Active,Optional,1,MDRead.Tests\MDRead.Tests.csproj,File,MDRead.Tests\MDRead.Tests.csproj,,,xunit 2.9.2,,,,,"xunit, 2.9.2  Recommandation :  This package will only be updated for security issues. All future feature work has moved onto v3.  Guide for migrating from xUnit.net v2 to v3: https://xunit.net/docs/getting-started/v3/migration Remove xunit, and replace with new package xunit, 2.9.3"
Project.0002,Le ou les frameworks cibles du projet doivent être modifiés,Active,Mandatory,1,MDRead.Tests\MDRead.Tests.csproj,File,MDRead.Tests\MDRead.Tests.csproj,,,,,,,,Infrastructure cible actuelle: net8.0-windows Infrastructure cible recommandé: net10.0--windows
Api.0003,Modification du comportement dans la version .NET sélectionnée,Active,Potential,1,MDRead.Tests\MDRead.Tests.csproj,File,MDRead.Tests\MainWindowViewModelSecurityTests.cs,79,8,T:System.Uri,,,,,viewModel.OpenPreviewTarget(new Uri(filePath).AbsoluteUri);
Api.0003,Modification du comportement dans la version .NET sélectionnée,Active,Potential,1,MDRead.Tests\MDRead.Tests.csproj,File,MDRead.Tests\MainWindowViewModelSecurityTests.cs,79,8,M:System.Uri.#ctor(System.String),,,,,viewModel.OpenPreviewTarget(new Uri(filePath).AbsoluteUri);
Api.0003,Modification du comportement dans la version .NET sélectionnée,Active,Potential,1,MDRead.Tests\MDRead.Tests.csproj,File,MDRead.Tests\MainWindowViewModelSecurityTests.cs,79,8,P:System.Uri.AbsoluteUri,,,,,viewModel.OpenPreviewTarget(new Uri(filePath).AbsoluteUri);
Api.0003,Modification du comportement dans la version .NET sélectionnée,Active,Potential,1,MDRead.Tests\MDRead.Tests.csproj,File,MDRead.Tests\MainWindowViewModelSecurityTests.cs,63,8,T:System.Uri,,,,,viewModel.OpenPreviewTarget(new Uri(filePath).AbsoluteUri);
Api.0003,Modification du comportement dans la version .NET sélectionnée,Active,Potential,1,MDRead.Tests\MDRead.Tests.csproj,File,MDRead.Tests\MainWindowViewModelSecurityTests.cs,63,8,M:System.Uri.#ctor(System.String),,,,,viewModel.OpenPreviewTarget(new Uri(filePath).AbsoluteUri);
Api.0003,Modification du comportement dans la version .NET sélectionnée,Active,Potential,1,MDRead.Tests\MDRead.Tests.csproj,File,MDRead.Tests\MainWindowViewModelSecurityTests.cs,63,8,P:System.Uri.AbsoluteUri,,,,,viewModel.OpenPreviewTarget(new Uri(filePath).AbsoluteUri);
Api.0003,Modification du comportement dans la version .NET sélectionnée,Active,Potential,1,MDRead.Tests\MDRead.Tests.csproj,File,MDRead.Tests\MainWindowViewModelSecurityTests.cs,46,8,T:System.Uri,,,,,viewModel.OpenPreviewTarget(new Uri(filePath).AbsoluteUri);
Api.0003,Modification du comportement dans la version .NET sélectionnée,Active,Potential,1,MDRead.Tests\MDRead.Tests.csproj,File,MDRead.Tests\MainWindowViewModelSecurityTests.cs,46,8,M:System.Uri.#ctor(System.String),,,,,viewModel.OpenPreviewTarget(new Uri(filePath).AbsoluteUri);
Api.0003,Modification du comportement dans la version .NET sélectionnée,Active,Potential,1,MDRead.Tests\MDRead.Tests.csproj,File,MDRead.Tests\MainWindowViewModelSecurityTests.cs,46,8,P:System.Uri.AbsoluteUri,,,,,viewModel.OpenPreviewTarget(new Uri(filePath).AbsoluteUri);
Api.0002,Source incompatible avec la version .NET sélectionnée,Active,Potential,1,MDRead.Tests\MDRead.Tests.csproj,File,MDRead.Tests\MainWindowLoadingTests.cs,30,8,M:System.TimeSpan.FromSeconds(System.Double),,,,,Assert.True(thread.Join(TimeSpan.FromSeconds(10)));
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead.Tests\MDRead.Tests.csproj,File,MDRead.Tests\MainWindowLoadingTests.cs,20,16,M:System.Windows.Window.Close,,,,,window.Close();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead.Tests\MDRead.Tests.csproj,File,MDRead.Tests\ThemeTests.cs,24,8,T:System.Windows.Media.Color,,,,,"Assert.Equal(0x56, brush.Color.B);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead.Tests\MDRead.Tests.csproj,File,MDRead.Tests\ThemeTests.cs,24,8,P:System.Windows.Media.SolidColorBrush.Color,,,,,"Assert.Equal(0x56, brush.Color.B);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead.Tests\MDRead.Tests.csproj,File,MDRead.Tests\ThemeTests.cs,24,8,P:System.Windows.Media.Color.B,,,,,"Assert.Equal(0x56, brush.Color.B);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead.Tests\MDRead.Tests.csproj,File,MDRead.Tests\ThemeTests.cs,23,8,T:System.Windows.Media.Color,,,,,"Assert.Equal(0x34, brush.Color.G);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead.Tests\MDRead.Tests.csproj,File,MDRead.Tests\ThemeTests.cs,23,8,P:System.Windows.Media.SolidColorBrush.Color,,,,,"Assert.Equal(0x34, brush.Color.G);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead.Tests\MDRead.Tests.csproj,File,MDRead.Tests\ThemeTests.cs,23,8,P:System.Windows.Media.Color.G,,,,,"Assert.Equal(0x34, brush.Color.G);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead.Tests\MDRead.Tests.csproj,File,MDRead.Tests\ThemeTests.cs,22,8,T:System.Windows.Media.Color,,,,,"Assert.Equal(0x12, brush.Color.R);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead.Tests\MDRead.Tests.csproj,File,MDRead.Tests\ThemeTests.cs,22,8,P:System.Windows.Media.SolidColorBrush.Color,,,,,"Assert.Equal(0x12, brush.Color.R);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead.Tests\MDRead.Tests.csproj,File,MDRead.Tests\ThemeTests.cs,22,8,P:System.Windows.Media.Color.R,,,,,"Assert.Equal(0x12, brush.Color.R);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead.Tests\MDRead.Tests.csproj,File,MDRead.Tests\ThemeTests.cs,21,8,P:System.Windows.Freezable.IsFrozen,,,,,Assert.True(brush.IsFrozen);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead.Tests\MDRead.Tests.csproj,File,MDRead.Tests\ThemeTests.cs,19,8,T:System.Windows.Media.SolidColorBrush,,,,,"var brush = ThemeBrushFactory.Create(""#123456"");"
